chimbala,0.3194592203071219
eddy-herrera,0.44916175253206453
hector-acosta,0.4329142865536461
jandy-feliz,0.40805792540807645
juan-luis-guerra,0.4597186692787341
la-combinacion-vallenata,0.4685644009396562
milly-quezada,0.46643369483361086
sergio-vargas,0.4753403019539865
too-rosario,0.4729212733497646
wilfrido-vargas,0.4372804978859769
